Log_TotalDeaths,Log_TotalAffected,Log_TotalDamage,Log_AdjDamage,Log_DamagePerDeath,Log_Duration,Month_Sin,Month_Cos,FloodSubtype_Code,Region_Code,Start Year,KMeans_Cluster,Risk_Label
2.302585092994046,8.872907674259846,12.019749091416921,12.268244305360085,9.717224237209443,0.6931471805599453,-0.8660254037844386,0.5000000000000001,1,2,2018,1,Medium Risk
2.0794415416798357,8.482394685873542,0.0,0.0,0.11778303565638346,1.0986122886681098,-0.8660254037844385,-0.5000000000000004,1,2,2021,0,Low Risk
2.772588722239781,7.29776828253138,12.73670383776449,12.985200255168863,9.964162173102604,0.6931471805599453,-0.8660254037844386,0.5000000000000001,2,3,2018,1,Medium Risk
3.258096538021482,0.0,0.0,0.0,0.03774032798284703,0.6931471805599453,-1.0,-1.8369701987210297e-16,2,2,2018,0,Low Risk
1.0986122886681098,5.017279836814924,11.561725152903833,11.734091061420807,10.46314143498404,1.6094379124341003,-0.8660254037844385,-0.5000000000000004,1,3,2021,1,Medium Risk
1.9459101490553132,10.308985993422082,10.491301994830229,10.739782242314558,8.545586265917455,1.0986122886681098,-1.0,-1.8369701987210297e-16,1,0,2018,1,Medium Risk
0.0,9.379238908437996,0.0,0.0,0.6931471805599453,0.6931471805599453,-1.0,-1.8369701987210297e-16,2,2,2021,0,Low Risk
2.6390573296152584,5.303304908059076,11.918397239722838,12.16688993165491,9.279433238463467,1.0986122886681098,-0.8660254037844386,0.5000000000000001,2,3,2018,1,Medium Risk
0.0,7.042286171939743,0.0,0.0,0.6931471805599453,0.0,-0.4999999999999997,-0.8660254037844388,1,2,2018,0,Low Risk
1.0986122886681098,5.545177444479562,0.0,0.0,0.2876820724517809,2.3978952727983707,-1.0,-1.8369701987210297e-16,2,2,2021,0,Low Risk
2.0794415416798357,11.05723491317159,0.0,0.0,0.11778303565638346,1.0986122886681098,-0.8660254037844385,-0.5000000000000004,2,2,2018,0,Low Risk
0.0,12.692813546903102,0.0,0.0,0.6931471805599453,1.6094379124341003,-0.8660254037844385,-0.5000000000000004,2,2,2021,0,Low Risk
0.0,5.198497031265826,10.950824090522445,11.123195901248122,10.950841633920426,1.0986122886681098,-0.8660254037844385,-0.5000000000000004,2,4,2021,1,Medium Risk
0.0,5.420534999272286,0.0,0.0,0.6931471805599453,1.3862943611198906,-0.8660254037844386,0.5000000000000001,2,2,2021,0,Low Risk
0.6931471805599453,10.653274957143324,0.0,0.0,0.4054651081081644,1.791759469228055,-1.0,-1.8369701987210297e-16,2,0,2021,0,Low Risk
3.1780538303479458,10.909015515680611,0.0,0.0,0.040821994520255124,2.0794415416798357,-0.4999999999999997,-0.8660254037844388,2,0,2018,0,Low Risk
3.044522437723423,10.631784671878874,0.0,0.0,0.04652001563489285,1.3862943611198906,-0.4999999999999997,-0.8660254037844388,2,2,2018,0,Low Risk
2.9444389791664403,14.38082493519599,14.403297778421795,14.5756652404687,11.458869354749336,1.791759469228055,-0.8660254037844386,0.5000000000000001,1,2,2021,1,Medium Risk
1.3862943611198906,14.138319156504128,13.56869399908578,13.81719014666515,12.182404757729971,0.0,-0.4999999999999997,-0.8660254037844388,2,2,2018,1,Medium Risk
3.6109179126442243,11.778890929633196,0.0,0.0,0.02666824708216133,1.6094379124341003,1.2246467991473532e-16,-1.0,2,0,2018,0,Low Risk
3.6888794541139363,8.281723990411392,0.0,0.0,0.0246926125903715,2.302585092994046,-0.8660254037844386,0.5000000000000001,2,2,2021,0,Low Risk
2.5649493574615367,8.506334448081361,7.824445930877619,8.072779333169498,5.264681031688656,1.0986122886681098,0.49999999999999994,-0.8660254037844387,2,2,2018,1,Medium Risk
4.110873864173311,8.517393171418904,0.0,0.0,0.016260520871780308,2.1972245773362196,0.49999999999999994,-0.8660254037844387,2,2,2018,0,Low Risk
2.5649493574615367,0.0,0.0,0.0,0.07410797215372189,2.302585092994046,1.2246467991473532e-16,-1.0,2,2,2018,0,Low Risk
0.6931471805599453,8.001355025826703,0.0,0.0,0.4054651081081644,0.6931471805599453,-0.8660254037844386,0.5000000000000001,2,1,2021,0,Low Risk
0.0,9.308283446306147,0.0,0.0,0.6931471805599453,1.9459101490553132,-0.5000000000000004,0.8660254037844384,2,2,2021,0,Low Risk
5.5093883366279774,14.221044330381657,16.066802461833923,16.315298841568143,10.557440124865213,2.302585092994046,1.2246467991473532e-16,-1.0,2,2,2018,1,Medium Risk
2.302585092994046,7.151485463904735,0.0,0.0,0.09531017980432487,0.0,-0.5000000000000004,0.8660254037844384,1,2,2021,0,Low Risk
3.295836866004329,12.345856326799476,0.0,0.0,0.03636764417087485,0.6931471805599453,-0.5000000000000004,0.8660254037844384,2,2,2021,0,Low Risk
1.6094379124341003,9.117566971823829,0.0,0.0,0.18232155679395465,1.9459101490553132,0.8660254037844387,-0.4999999999999998,2,0,2018,0,Low Risk
1.0986122886681098,11.249558698165147,0.0,0.0,0.2876820724517809,1.6094379124341003,0.49999999999999994,-0.8660254037844387,1,1,2018,0,Low Risk
4.290459441148391,8.294299608857235,0.0,0.0,0.013605652055778622,2.6390573296152584,0.49999999999999994,-0.8660254037844387,2,2,2018,0,Low Risk
1.791759469228055,13.45883704259595,11.289794413577894,11.538291021814523,9.498109940600061,4.110873864173311,0.8660254037844387,-0.4999999999999998,3,0,2018,1,Medium Risk
0.0,12.429220196836383,0.0,0.0,0.6931471805599453,0.6931471805599453,-0.5000000000000004,0.8660254037844384,1,3,2021,0,Low Risk
2.772588722239781,9.672437829650821,0.0,0.0,0.06062462181643484,1.6094379124341003,0.8660254037844387,-0.4999999999999998,2,0,2018,0,Low Risk
1.6094379124341003,0.0,12.691583538230217,12.863950097507807,11.082161010245823,1.3862943611198906,-0.8660254037844386,0.5000000000000001,1,1,2021,1,Medium Risk
2.0794415416798357,4.836281906951478,0.0,0.0,0.11778303565638346,0.6931471805599453,-0.5000000000000004,0.8660254037844384,2,1,2021,0,Low Risk
0.0,5.71042701737487,0.0,0.0,0.6931471805599453,1.9459101490553132,-0.5000000000000004,0.8660254037844384,1,1,2021,0,Low Risk
3.9512437185814275,13.851038885721936,12.940843898859598,13.113211627600418,8.989724872444548,4.143134726391533,-0.5000000000000004,0.8660254037844384,2,1,2021,1,Medium Risk
0.0,10.714439990727769,0.0,0.0,0.6931471805599453,0.0,0.49999999999999994,0.8660254037844387,2,1,2018,0,Low Risk
0.0,8.497194544909547,0.0,0.0,0.6931471805599453,2.302585092994046,0.8660254037844386,0.5000000000000001,1,2,2018,0,Low Risk
2.1972245773362196,12.2998771469149,0.0,0.0,0.1053605156578263,0.6931471805599453,-2.4492935982947064e-16,1.0,2,0,2021,0,Low Risk
0.0,9.741027444837728,0.0,0.0,0.6931471805599453,3.091042453358316,0.49999999999999994,0.8660254037844387,2,1,2018,0,Low Risk
2.3978952727983707,0.0,11.156264806643742,11.251638619877976,8.758526662112356,0.6931471805599453,0.49999999999999994,0.8660254037844387,2,0,2022,1,Medium Risk
3.5553480614894135,11.036742784647778,0.0,0.0,0.02817087696669632,0.6931471805599453,0.49999999999999994,0.8660254037844387,2,0,2022,0,Low Risk
